"DateTime","10MAA01CP001","10MAA01CT001","10LBG40CP920","10MAG10CP930","10LCA10CT001","10LBG11CP920","10LCA20CF001","10PAB10CF001","10PAB30CF001","10PAB10CT001","10PAB30CT001","10PAB20CT001","10PAB60CT001","",""
"4/10/2022 22:00","6.27","494","103","10.57","45.35","0.3903","186","3358","3427","29.39","28.56","44.93","44.22","",""
"4/10/2022 23:00","6.3","492","104","10.02","45.75","0.39","189","3487","3470","29.69","28.05","44.3","44.86","",""
"4/11/2022 0:00","6.14","491","103","10.98","44.28","0.3897","197","3384","3441","30.94","30.32","44.68","44.58","",""
"4/11/2022 1:00","6.23","492","103","10.86","44.68","0.3894","188","3396","3332","29.03","28.38","44.54","44.82","",""
"4/11/2022 2:00","6.14","494","103","10.95","44.65","0.3891","191","3406","3414","28.79","30.59","44.55","44.69","",""
"4/11/2022 3:00","6.16","493","103","10.3","44.42","0.3888","187","3430","3327","28.49","29.48","44.06","44.78","",""
"4/11/2022 4:00","6.25","490","103","10.88","45.41","0.3885","187","3491","3442","28.65","30.54","44.04","44.7","",""
"4/11/2022 5:00","6.23","489","103","10.31","44.7","0.3882","181","3487","3397","29","29.35","44.46","44.63","",""
"4/11/2022 6:00","6.2","494","103","10.09","44.49","0.3879","191","3461","3335","29.65","30.21","44.23","44.27","",""
"4/11/2022 7:00","6.25","494","103","10.76","45.76","0.3876","197","3456","3389","28.54","29.56","44.98","44.01","",""
"4/11/2022 8:00","6.19","491","104","10.64","45.93","0.3873","194","3419","3313","29.62","29.07","44.66","44.13","",""
"4/11/2022 9:00","6.24","493","104","10.62","44.26","0.387","186","3353","3425","30.01","29.65","44.51","45","",""
"4/11/2022 10:00","6.14","492","103","10.84","44.54","0.3867","198","3445","3340","29.25","29.59","44.82","44.76","",""
"4/11/2022 11:00","6.29","492","103","10.91","44.62","0.3864","194","3480","3399","29.15","28.92","44.77","44.07","",""
"4/11/2022 12:00","6.18","489","104","10.21","44.66","0.3861","184","3406","3332","29.12","29.49","44.11","44.77","",""
"4/11/2022 13:00","6.2","493","103","10.36","44.33","0.3858","185","3407","3455","30","30.05","44.19","44.49","",""
"4/11/2022 14:00","6.26","494","104","10.29","44.11","0.3855","195","3496","3493","29.23","29.5","44.76","44.49","",""
"4/11/2022 15:00","6.2","491","103","10.29","44.42","0.3852","186","3405","3491","30.39","28.59","44.43","44.65","",""
"4/11/2022 16:00","6.13","493","103","10.67","45.71","0.3849","187","3396","3474","30.44","28.23","44.29","44.43","",""
"4/11/2022 17:00","6.14","492","103","10.66","45.24","0.3846","188","3429","3382","30.49","30.18","44.8","44.64","",""
"4/11/2022 18:00","6.25","490","104","10.7","45.74","0.3843","188","3477","3464","30.01","30.09","44.83","44.98","",""
"4/11/2022 19:00","6.19","489","103","10.77","45.89","0.384","193","3408","3457","28.91","28.02","44.8","44.97","",""
"4/11/2022 20:00","6.16","489","103","10.84","44.6","0.3837","191","3395","3304","30.4","29.57","44.68","44.86","",""
"4/11/2022 21:00","6.19","494","103","10.37","45.4","0.3834","183","3495","3459","28.46","30.48","44.62","44.25","",""
"4/11/2022 22:00","6.11","492","104","10.04","45.12","0.3831","190","3412","3353","29.54","29.71","44.16","44.3","",""
"4/11/2022 23:00","6.27","492","104","10.28","44.36","0.3828","190","3401","3323","28.89","28.31","44.84","44.86","",""
"4/12/2022 0:00","6.26","492","104","10.94","44.82","0.3825","183","3423","3332","28.53","28.07","44.73","44.17","",""
"4/12/2022 1:00","6.11","489","104","10.62","44.73","0.3822","186","3473","3463","29.23","29.29","44.68","44.42","",""
"4/12/2022 2:00","6.19","489","103","10.1","45.75","0.3819","192","3472","3497","30","30.3","44.88","44.43","",""
"4/12/2022 3:00","6.26","494","103","10.68","45","0.3816","191","3383","3397","29.99","29.64","44.56","44","",""
"4/12/2022 4:00","6.12","489","104","10.85","44.62","0.3813","188","3456","3477","28.69","30.53","44.18","44.56","",""
"4/12/2022 5:00","6.26","493","104","10.22","44.2","0.381","195","3428","3385","29.01","29.59","44.39","44.73","",""
"4/12/2022 6:00","6.18","494","104","10.19","44.89","0.3807","188","3423","3303","30.68","29.42","44.31","44.85","",""
"4/12/2022 7:00","6.11","492","104","10.01","44.88","0.3804","182","3408","3407","29.95","28.25","44.08","44.15","",""
"4/12/2022 8:00","6.1","494","103","10.07","45.89","0.3801","194","3428","3333","29.66","29.83","44.32","44.53","",""
"4/12/2022 9:00","6.25","494","103","10.22","44.22","0.3798","182","3353","3405","30.35","29.03","44.71","44.41","",""
"4/12/2022 10:00","6.27","491","104","10.24","44.93","0.3795","180","3461","3303","30.89","29.05","44.32","44.18","",""
"4/12/2022 11:00","6.16","493","103","10.48","45.63","0.3792","185","3418","3414","28.37","30.1","44.05","44","",""
"4/12/2022 12:00","6.29","490","104","10.32","44.99","0.3789","199","3462","3373","28.91","30.79","44.26","44.66","",""
"4/12/2022 13:00","6.15","493","104","10.73","44.07","0.3786","183","3429","3312","29.48","28.32","44.5","44.98","",""
"4/12/2022 14:00","6.24","490","103","10.24","44.69","0.3783","183","3391","3485","29.28","30.94","44.49","44.05","",""
"4/12/2022 15:00","6.15","493","104","10.4","45.65","0.378","196","3465","3468","30.21","28.49","44.09","44.01","",""
"4/12/2022 16:00","6.23","493","104","10.89","45.85","0.3777","184","3394","3375","28.77","30.29","44.25","44.26","",""
"4/12/2022 17:00","6.14","493","103","10.39","45.94","0.3774","193","3477","3494","28.5","30.17","44.74","44.26","",""
"4/12/2022 18:00","6.24","491","104","10.33","44.02","0.3771","189","3488","3397","30.4","28.81","44.21","44.01","",""
"4/12/2022 19:00","6.11","489","103","10.94","45.81","0.3768","195","3435","3461","30.24","30.67","44.78","44.37","",""
"4/12/2022 20:00","6.29","493","103","10.31","45.21","0.3765","188","3408","3307","30.75","29.3","44.27","44.6","",""
"4/12/2022 21:00","6.27","494","103","10.2","45.26","0.3762","194","3352","3373","29.1","28.79","44.08","44.39","",""
"4/12/2022 22:00","6.2","489","103","10.06","45.27","0.3759","194","3375","3406","30.12","29.04","44.49","44.88","",""
"4/12/2022 23:00","6.28","490","103","10.54","44.78","0.3756","183","3359","3301","30.4","28.63","44.98","44.79","",""
"4/13/2022 0:00","6.28","489","104","10.81","44.46","0.3753","190","3440","3493","30.24","28.34","44.92","44.78","",""
"4/13/2022 1:00","6.27","493","103","10.66","44.03","0.375","182","3471","3485","29.08","28.83","44.85","44.46","",""
"4/13/2022 2:00","6.26","489","104","10.45","44.57","0.3747","191","3353","3422","28.04","30.19","44.66","44.76","",""
"4/13/2022 3:00","6.15","492","104","10.26","45.46","0.3744","186","3412","3382","30.75","29.6","44.66","44.59","",""
"4/13/2022 4:00","6.18","491","103","10.39","45.55","0.3741","190","3440","3312","28.31","29.74","44.76","44.93","",""
"4/13/2022 5:00","6.27","493","104","10.62","44.45","0.3738","196","3382","3454","28.34","30.8","44.45","44.71","",""
"4/13/2022 6:00","6.11","489","103","10.67","44.27","0.3735","184","3370","3457","28.42","30","44.27","44.1","",""
"4/13/2022 7:00","6.15","492","103","10.28","45.55","0.3732","187","3362","3302","29.89","28.35","44.27","44.68","",""
"4/13/2022 8:00","6.13","491","104","10.84","44.97","0.3729","188","3487","3482","28.81","28.18","44.59","44.56","",""
"4/13/2022 9:00","6.11","491","104","10.29","44.13","0.3726","180","3436","3336","28.5","29.9","44.96","44.81","",""
"4/13/2022 10:00","6.12","492","103","10.16","45.59","0.3723","180","3433","3395","30.23","29.07","44.63","44.75","",""
"4/13/2022 11:00","6.23","489","103","10.59","44.69","0.372","190","3432","3321","30.32","28.32","44.48","44.39","",""
"4/13/2022 12:00","6.26","490","103","10.85","45.54","0.3717","180","3499","3396","30.35","30.32","44.51","44.1","",""
"4/13/2022 13:00","6.22","489","103","10.36","45.59","0.3714","182","3412","3485","28.04","30.16","44.23","44.56","",""
"4/13/2022 14:00","6.2","489","103","10.19","45.81","0.3711","181","3454","3379","29.71","30.79","44.68","44.72","",""
"4/13/2022 15:00","6.16","491","103","10.47","45.74","0.3708","189","3462","3322","29.7","28.9","44.62","44.61","",""
"4/13/2022 16:00","6.26","491","104","10.65","45.61","0.3705","188","3376","3322","30.93","30.72","44.63","44.7","",""
"4/13/2022 17:00","6.22","489","104","10.26","45.23","0.3702","191","3412","3401","30.97","30.27","44.8","44.48","",""
"4/13/2022 18:00","6.28","492","104","10.1","44.62","0.3699","199","3394","3314","29.03","29.64","44.03","44.3","",""
"4/13/2022 19:00","6.11","494","104","10.61","45.85","0.3696","198","3420","3393","30.74","28.75","44.6","44.64","",""
"4/13/2022 20:00","6.12","493","103","10.57","44.47","0.3693","187","3357","3393","29.57","28.75","44.74","44.78","",""
"4/13/2022 21:00","6.1","489","103","10.7","45.61","0.369","194","3362","3456","28.61","30.76","44.8","44.34","",""
"4/13/2022 22:00","6.1","490","104","10.03","45.4","0.3687","191","3452","3368","29.36","30.54","44.04","44.36","",""
"4/13/2022 23:00","6.19","492","104","10.95","45.35","0.3684","191","3489","3419","30.55","28.75","44.29","44.55","",""
"4/14/2022 0:00","6.16","494","104","10.33","45.48","0.3681","192","3447","3497","30.72","30.67","44.34","44","",""
"4/14/2022 1:00","6.11","490","104","10.04","44.66","0.3678","182","3391","3423","28.81","29.24","44.01","44.83","",""
"4/14/2022 2:00","6.27","489","103","10.87","44.5","0.3675","190","3383","3341","30.53","29.33","44.76","44.64","",""
"4/14/2022 3:00","6.16","489","103","10.82","44.24","0.3672","184","3478","3486","28.75","30.92","44.1","44.48","",""
"4/14/2022 4:00","6.23","490","104","10.99","44.87","0.3669","185","3478","3308","30.04","29.59","44.48","44.61","",""
"4/14/2022 5:00","6.23","492","104","10.37","44.79","0.3666","194","3386","3460","29.11","30.07","44.56","44","",""
"4/14/2022 6:00","6.17","494","103","10.35","45.49","0.3663","182","3351","3455","30.62","30.29","44.11","44.53","",""
"4/14/2022 7:00","6.25","490","103","10.27","45.76","0.366","199","3488","3462","30.71","29.7","44.9","44.01","",""
"4/14/2022 8:00","6.21","493","103","10.45","45.4","0.3657","198","3453","3431","30.73","28.1","44.47","44.91","",""
"4/14/2022 9:00","6.14","489","103","10.66","45.98","0.3654","193","3393","3369","30.7","30.33","44.5","44.64","",""
"4/14/2022 10:00","6.11","491","103","10.15","44.29","0.3651","189","3363","3471","30.88","30.41","44.49","44.78","",""
"4/14/2022 11:00","6.22","493","104","10.99","44.37","0.3648","199","3372","3494","30.96","30.81","44.29","44.6","",""
"4/14/2022 12:00","6.25","491","103","10.91","44.95","0.3645","192","3480","3300","29.45","30.63","44.77","44.08","",""
"4/14/2022 13:00","6.23","493","103","10.82","45.94","0.3642","199","3430","3339","28.31","30.95","44.43","44.66","",""
"4/14/2022 14:00","6.21","494","104","10.46","45.84","0.3639","194","3438","3365","29.76","28.81","44.77","44.82","",""
"4/14/2022 15:00","6.29","494","103","10.63","45.21","0.3636","194","3414","3328","28.96","30.5","44.26","44.34","",""
"4/14/2022 16:00","6.18","489","104","10.09","44.61","0.3633","198","3472","3425","29.8","30.43","44.74","44.66","",""
"4/14/2022 17:00","6.15","489","103","10.48","44.23","0.363","195","3361","3418","29.39","29.32","44.52","44.67","",""
"4/14/2022 18:00","6.24","491","103","10.69","45.32","0.3627","182","3482","3462","28.53","28.7","44.46","44.47","",""
"4/14/2022 19:00","6.28","492","104","10.26","44.24","0.3624","182","3375","3301","29.25","30.61","44.57","44.27","",""
"4/14/2022 20:00","6.24","489","103","10.71","45.71","0.3621","196","3370","3304","30.25","28.64","44.14","44.72","",""
"4/14/2022 21:00","6.15","492","104","10.91","45.38","0.3618","193","3363","3354","28.14","30.86","44.51","44.57","",""
"4/14/2022 22:00","6.11","494","103","10.17","44.06","0.3615","194","3465","3332","28.95","30","44.15","44.81","",""
"4/14/2022 23:00","6.16","489","104","10.08","45.4","0.3612","191","3387","3354","30.19","29.8","44.12","44.02","",""
"4/15/2022 0:00","6.26","491","104","10.53","44.69","0.3609","191","3470","3301","28.34","28.25","44.88","44.51","",""
"4/15/2022 1:00","6.13","494","104","10.34","44.43","0.3606","191","3445","3306","29.98","30.49","44.66","44.44","",""
"4/15/2022 2:00","6.17","490","103","10.63","44.16","0.3603","195","3448","3326","29.98","29.69","44.84","44.27","",""
"4/15/2022 3:00","6.14","494","104","10.56","45.53","0.36","198","3380","3379","30.93","29.43","44.8","44.96","",""
"4/15/2022 4:00","6.18","491","104","10.67","45.61","0.3597","197","3490","3460","29.23","28.91","44.41","44.32","",""
"4/15/2022 5:00","6.23","493","103","10.61","44.02","0.3594","180","3352","3330","28.18","29.64","44.99","44.12","",""
"4/15/2022 6:00","6.15","494","103","10.66","44.63","0.3591","191","3352","3407","29.32","30.54","44.23","44.53","",""
"4/15/2022 7:00","6.23","494","104","10.51","45.62","0.3588","182","3362","3391","28.62","29.9","44.31","44.18","",""
"4/15/2022 8:00","6.26","492","104","10.87","45.71","0.3585","186","3403","3315","28.62","29.95","44.22","44.18","",""
"4/15/2022 9:00","6.13","494","103","10.44","45.91","0.3582","198","3360","3338","28.14","29.14","44.93","44.19","",""
"4/15/2022 10:00","6.3","489","103","10.79","44.18","0.3579","196","3468","3359","30.6","30.06","44.22","44.69","",""
"4/15/2022 11:00","6.15","494","103","10.96","45.86","0.3576","198","3365","3302","28.21","28.67","44.43","44.16","",""
"4/15/2022 12:00","6.21","492","104","10.82","44.74","0.3573","186","3457","3348","28.13","28.27","44.61","44.55","",""
"4/15/2022 13:00","6.23","493","104","10.42","44.19","0.357","194","3396","3345","29.13","28.99","44.68","44.02","",""
"4/15/2022 14:00","6.19","494","103","10.58","44.46","0.3567","191","3477","3398","29.24","28.43","44.99","44.39","",""
"4/15/2022 15:00","6.12","489","104","10.72","45.8","0.3564","182","3469","3348","29.3","30.44","44.02","44.47","",""
"4/15/2022 16:00","6.2","490","103","10.96","44.66","0.3561","181","3385","3476","29.83","28.91","44.15","44.28","",""
"4/15/2022 17:00","6.15","491","104","10.9","44.91","0.3558","184","3373","3320","28.02","30.38","44.41","44.84","",""
"4/15/2022 18:00","6.2","491","104","10.71","45.39","0.3555","197","3395","3319","30.59","28.3","44.03","44.78","",""
"4/15/2022 19:00","6.1","489","104","10.86","44.65","0.3552","187","3376","3482","29.03","30.84","44.01","44.84","",""
"4/15/2022 20:00","6.24","491","103","10.58","45.95","0.3549","186","3389","3489","29.94","28.23","44.04","44.47","",""
"4/15/2022 21:00","6.27","492","104","10.37","44.78","0.3546","191","3423","3451","28.24","29.95","44.89","44.1","",""
"4/15/2022 22:00","6.27","490","103","10.1","44.31","0.3543","195","3445","3418","30.47","30.89","44.6","44.28","",""
"4/15/2022 23:00","6.27","492","104","10.29","44.32","0.354","193","3354","3404","29.91","30.52","44.18","44.87","",""
"4/16/2022 0:00","6.18","490","104","10.69","44.99","0.3537","191","3358","3333","29.64","29.92","44.64","44.93","",""
"4/16/2022 1:00","6.16","489","103","10.07","44.6","0.3534","181","3470","3303","30.34","30.51","44.83","44.06","",""
"4/16/2022 2:00","6.15","493","104","10.49","44.65","0.3531","185","3466","3306","29.04","28","44.4","44.75","",""
"4/16/2022 3:00","6.3","492","104","10.83","44.5","0.3528","195","3396","3427","28.7","28.99","44.72","44.53","",""
"4/16/2022 4:00","6.12","494","104","10.5","45.56","0.3525","197","3387","3462","29.82","30.91","44.43","44.35","",""
"4/16/2022 5:00","6.12","489","103","10.5633","45.96","0.3522","186","3378","3450","30.49","30.24","44.7","44.03","",""
"4/16/2022 6:00","6.23","492","103","10.6266","45.26","0.3519","188","3405","3391","28.26","30.97","44.44","44.32","",""
"4/16/2022 7:00","6.21","492","104","10.6899","45.5","0.3516","183","3469","3499","29.16","29.89","44.6","44.11","",""
"4/16/2022 8:00","6.24","493","104","10.7532","45.49","0.3513","181","3439","3375","29.75","30.12","44.98","44.3","",""
"4/16/2022 9:00","6.26","492","104","10.8165","45.35","0.351","186","3419","3341","28.65","28.54","44.11","44.89","",""
"4/16/2022 10:00","6.29","494","103","10.8798","44.83","0.3507","185","3408","3377","28.58","29.26","44.97","44.39","",""
"4/16/2022 11:00","6.26","489","104","10.9431","44.81","0.3504","195","3400","3355","29.56","28.91","44.05","44.25","",""
"4/16/2022 12:00","6.26","494","104","11.0064","44.79","0.3501","187","3360","3313","30.34","28.16","44.27","44.2","",""
"4/16/2022 13:00","6.25","492","104","11.0697","45.05","0.3498","185","3483","3474","30.63","28.49","44.73","44.07","",""
"4/16/2022 14:00","6.11","493","104","11.133","44.68","0.3495","195","3479","3399","30.06","30.05","44.19","44.17","",""
"4/16/2022 15:00","6.13","490","104","11.1963","44.87","0.3492","193","3473","3378","30.33","30.77","44.33","44.44","",""
"4/16/2022 16:00","6.16","489","104","11.2596","45.9","0.3489","180","3419","3413","29.69","30.93","44.98","44.5","",""
"4/16/2022 17:00","6.23","491","104","11.3229","45.83","0.3486","197","3357","3480","30.93","29.29","44.92","44.84","",""
"4/16/2022 18:00","6.27","494","104","11.3862","45.31","0.3483","188","3368","3326","29.82","29.51","44.3","44.04","",""
"4/16/2022 19:00","6.13","492","103","11.4495","45.47","0.348","191","3416","3346","30.74","28.8","44.95","44.68","",""
"4/16/2022 20:00","6.3","491","103","11.5128","44.81","0.3477","180","3404","3334","29.16","30.58","44.8","44.76","",""
"4/16/2022 21:00","6.29","493","104","11.5761","45.75","0.3474","189","3494","3368","29.23","29.87","44.15","44.94","",""
"4/16/2022 22:00","6.18","492","104","11.6394","45.03","0.3471","191","3471","3415","30.29","29.21","44.28","44.58","",""
"4/16/2022 23:00","6.24","494","104","11.7027","45.99","0.3468","196","3378","3490","30.73","28.11","44.86","44.81","",""
"4/17/2022 0:00","6.11","494","104","11.766","45.79","0.3465","198","3499","3458","28.31","29.27","44.98","44.73","",""
"4/17/2022 1:00","6.14","489","104","11.8293","44.05","0.3462","187","3361","3420","29.5","30.4","44.16","44.92","",""
"4/17/2022 2:00","6.15","489","104","11.8926","45.74","0.3459","182","3353","3489","28.08","30.23","44.51","44.17","",""
"4/17/2022 3:00","6.11","489","104","11.9559","44.78","0.3456","183","3368","3336","29.15","28.4","44.75","44.81","",""
"4/17/2022 4:00","6.23","489","104","12.0192","45.15","0.3453","186","3398","3379","29.24","29.25","44.44","44.36","",""
"4/17/2022 5:00","6.28","493","104","12.0825","44.63","0.345","180","3423","3365","28.81","29.02","44.24","44.16","",""
"4/17/2022 6:00","6.27","491","103","12.1458","45.07","0.3447","194","3451","3424","29.36","29.92","44.18","44.99","",""
"4/17/2022 7:00","6.15","494","104","12.2091","45.26","0.3444","199","3457","3441","28.43","28.72","44.39","44","",""
"4/17/2022 8:00","6.22","493","103","12.2724","45.19","0.3441","189","3391","3451","30.31","30.87","44.1","44.71","",""
"4/17/2022 9:00","6.14","494","103","12.3357","44.1","0.3438","190","3441","3360","28.26","28.97","44.09","44.98","",""
"4/17/2022 10:00","6.23","490","104","12.399","45.5","0.3435","180","3422","3398","30.75","29.82","44.87","44.93","",""
"4/17/2022 11:00","6.27","491","103","12.4623","45.09","0.3432","195","3402","3484","28.19","29.61","44.97","44.8","",""
"4/17/2022 12:00","6.15","492","104","12.5256","44.03","0.3429","188","3428","3448","29.92","30.7","44.03","44.67","",""
"4/17/2022 13:00","6.11","490","104","12.5889","44.53","0.3426","184","3487","3415","29.74","28.46","44.55","44.4","",""
"4/17/2022 14:00","6.29","494","103","12.6522","45.44","0.3423","197","3398","3372","28.1","30.52","44.54","44.65","",""
"4/17/2022 15:00","6.29","490","103","12.7155","44.94","0.342","190","3373","3463","30.39","30.73","44.26","44.9","",""
"4/17/2022 16:00","6.28","494","104","12.7788","45.28","0.3417","194","3416","3322","30.7","30.43","44.65","44.8","",""
"4/17/2022 17:00","6.24","492","103","12.8421","45.12","0.3414","182","3454","3414","30.28","29.84","44.03","44.46","",""
"4/17/2022 18:00","6.29","493","103","12.9054","45.09","0.3411","187","3446","3378","28.86","30.48","44.04","44.5","",""
"4/17/2022 19:00","6.1","493","103","12.9687","44.96","0.3408","193","3495","3335","28.74","28.92","44.3","44.7","",""
"4/17/2022 20:00","6.23","492","103","13.032","45.87","0.3405","199","3406","3323","29.02","30.43","44.28","44.09","",""
"4/17/2022 21:00","6.12","493","103","13.0953","44.83","0.3402","195","3396","3342","30.65","29.94","44.27","44.48","",""
"4/17/2022 22:00","6.15","490","103","13.1586","45.99","0.3399","194","3417","3413","29.49","30.59","44.62","44.66","",""
"4/17/2022 23:00","6.11","493","104","13.2219","45.74","0.3396","188","3497","3372","29.64","29.31","44.58","44.8","",""
"4/18/2022 0:00","6.15","491","103","13.2852","45.43","0.3393","191","3390","3388","28.09","30.08","44.43","44.09","",""
"4/18/2022 1:00","6.12","491","103","13.3485","45.68","0.339","186","3489","3473","29.82","30.63","44.79","44.62","",""
"4/18/2022 2:00","6.26","493","104","13.4118","44.95","0.3387","184","3452","3325","28.94","28.05","44","44.63","",""
"4/18/2022 3:00","6.26","491","104","13.4751","45.55","0.3384","193","3361","3401","30.86","29.53","44.77","44.69","",""
"4/18/2022 4:00","6.26","494","103","13.5384","45.15","0.3381","194","3377","3471","30.88","30.14","44.47","44.5","",""
"4/18/2022 5:00","6.17","494","103","13.6017","45.68","0.3378","198","3436","3361","30.66","29.87","44.29","44.28","",""
"4/18/2022 6:00","6.15","491","103","13.665","44.33","0.3375","187","3380","3308","30.05","30.18","44.75","44.43","",""
"4/18/2022 7:00","6.19","490","104","13.7283","44.47","0.3372","185","3404","3331","29.09","30.04","44.21","44.14","",""
"4/18/2022 8:00","6.16","493","104","13.7916","44.46","0.3369","187","3357","3461","29.86","28.92","44.13","44.13","",""
"4/18/2022 9:00","6.12","491","104","13.8549","45.42","0.3366","193","3421","3436","29.76","29.73","44.38","44.15","",""
"4/18/2022 10:00","6.2","491","104","13.9182","45.51","0.3363","188","3388","3424","30.89","28.44","44.49","44.95","",""
"4/18/2022 11:00","6.29","491","104","13.9815","44.52","0.336","198","3368","3477","29.1","30.09","44.47","44.33","",""
"4/18/2022 12:00","6.26","494","103","14.0448","45.12","0.3357","196","3487","3453","29.35","29.98","44.95","44.28","",""
"4/18/2022 13:00","6.22","494","104","14.1081","45.44","0.3354","182","3453","3413","30.25","29.59","44.57","44.8","",""
"4/18/2022 14:00","6.26","493","104","14.1714","44.08","0.3351","196","3408","3494","29.87","29.26","44.48","44.22","",""
"4/18/2022 15:00","6.11","489","104","14.2347","45.73","0.3348","196","3366","3420","30.5","30.53","44.51","44.78","",""
"4/18/2022 16:00","6.23","491","103","14.298","45.85","0.3345","190","3480","3477","29.98","28.43","44.16","44.44","",""
"4/18/2022 17:00","6.24","494","104","14.3613","44.36","0.3342","192","3473","3492","30.24","30.19","44.27","44.42","",""
"4/18/2022 18:00","6.27","494","104","14.4246","44.35","0.3339","182","3410","3342","30.8","30.15","44.92","44.95","",""
"4/18/2022 19:00","6.14","489","103","14.4879","44.93","0.3336","196","3489","3351","29.4","28.96","44.28","44.48","",""
"4/18/2022 20:00","6.12","493","103","14.5512","44.22","0.3333","181","3415","3334","28.97","28.54","44.58","44.32","",""
"4/18/2022 21:00","6.23","493","103","14.6145","44.62","0.333","197","3416","3335","29.02","30.61","44.38","44.04","",""
"4/18/2022 22:00","6.11","489","103","14.6778","44.82","0.3327","183","3403","3339","28.69","29.38","44.5","44.83","",""
"4/18/2022 23:00","6.2","494","103","14.7411","44.28","0.3324","183","3465","3321","28.83","30.65","44.78","44.15","",""
"4/19/2022 0:00","6.26","491","103","14.8044","44.3","0.3321","190","3411","3420","28.44","29.38","44.53","44.74","",""
"4/19/2022 1:00","6.27","492","104","14.8677","44.42","0.3318","193","3442","3306","28.39","29.46","44.27","44.07","",""
"4/19/2022 2:00","6.14","494","104","14.931","45.32","0.3315","180","3425","3347","29.54","30.86","44.61","44.7","",""
"4/19/2022 3:00","6.2","493","103","14.9943","45.86","0.3312","183","3461","3382","29.95","28.74","44.54","44.57","",""
"4/19/2022 4:00","6.16","490","104","15.0576","45.31","0.3309","181","3488","3439","30.47","29.97","44.99","44.5","",""
"4/19/2022 5:00","6.12","494","104","15.1209","45.35","0.3306","198","3396","3421","30.94","28.33","44.88","44.82","",""
"4/19/2022 6:00","6.19","493","104","15.1842","45.62","0.3303","184","3455","3384","28.37","28.14","44.72","44.12","",""
"4/19/2022 7:00","6.24","494","104","15.2475","45.2","0.33","190","3378","3443","30.54","29.67","44.31","44.32","",""
"4/19/2022 8:00","6.13","490","104","15.3108","44.61","0.3297","180","3406","3402","28.44","30.9","44.6","44.68","",""
"4/19/2022 9:00","6.11","490","103","15.3741","45.85","0.3294","194","3355","3434","29.27","29.37","44.78","44.78","",""
"4/19/2022 10:00","6.25","493","104","15.4374","45.36","0.3291","187","3489","3390","29.28","28.8","44.25","44.43","",""
"4/19/2022 11:00","6.25","490","104","15.5007","44.53","0.3288","187","3484","3389","29.13","30.21","44.02","44.94","",""
"4/19/2022 12:00","6.26","493","103","15.564","44.68","0.3285","182","3494","3380","28.44","29.58","44.36","44.7","",""
"4/19/2022 13:00","6.22","492","103","15.6273","44.46","0.3282","189","3360","3433","30.52","29.9","44.42","44.37","",""
"4/19/2022 14:00","6.19","492","103","15.6906","45.39","0.3279","198","3495","3393","29.46","30.84","44.73","44.04","",""
"4/19/2022 15:00","6.29","493","104","15.7539","44.36","0.3276","190","3453","3466","30.31","28.97","44.29","44.65","",""
"4/19/2022 16:00","6.26","489","104","15.8172","45.73","0.3273","186","3470","3435","30.93","28.87","44.63","44.68","",""
"4/19/2022 17:00","6.13","494","103","15.8805","45.55","0.327","193","3392","3497","29.73","30.53","44.75","44.92","",""
"4/19/2022 18:00","6.22","493","104","15.9438","45.11","0.3267","197","3490","3416","30.92","29.47","44.66","44.25","",""
"4/19/2022 19:00","6.22","489","103","16.0071","44.75","0.3264","197","3418","3343","30.04","28.21","44.81","44.53","",""
"4/19/2022 20:00","6.22","489","103","16.0704","45.35","0.3261","191","3497","3479","29.28","30.47","44.72","44.5","",""
"4/19/2022 21:00","6.22","491","103","16.1337","45.27","0.3258","186","3396","3445","28.7","30.14","44.96","44.64","",""
"4/19/2022 22:00","6.21","490","104","16.197","44.68","0.3255","180","3447","3476","30.07","28.3","44.06","44.11","",""
"4/19/2022 23:00","6.21","491","103","16.2603","45.77","0.3252","199","3362","3418","28.85","28.17","44.08","44.76","",""
"4/20/2022 0:00","6.16","492","104","16.3236","44.12","0.3249","180","3446","3302","29.51","28.14","44.8","44.9","",""
"4/20/2022 1:00","6.13","493","103","16.3869","44.93","0.3246","185","3429","3325","28.54","29.67","44.07","44.16","",""
"4/20/2022 2:00","6.11","491","103","16.4502","45.09","0.3243","196","3370","3433","30.03","28.31","44.86","44.35","",""
"4/20/2022 3:00","6.17","490","103","16.5135","45.78","0.324","197","3395","3375","30.42","29.86","44.51","44.9","",""
"4/20/2022 4:00","6.18","493","104","16.5768","45.23","0.3237","188","3492","3336","28.74","28.74","44.9","44.09","",""
"4/20/2022 5:00","6.18","489","104","16.6401","45.74","0.3234","191","3363","3418","30.37","29.23","44.75","44.2","",""
"4/20/2022 6:00","6.13","490","104","16.7034","45.82","0.3231","184","3463","3333","30.95","28.09","44.82","44.99","",""
"4/20/2022 7:00","6.19","493","103","16.7667","45.69","0.3228","187","3419","3444","28.89","30.75","44.8","44.14","",""
"4/20/2022 8:00","6.27","492","104","16.83","44.16","0.3225","197","3401","3477","28.94","28.94","44.63","44.04","",""
"4/20/2022 9:00","6.28","493","103","16.8933","45.58","0.3222","182","3466","3474","29.24","28.81","44.48","44.07","",""
"4/20/2022 10:00","6.27","489","103","16.9566","45.81","0.3219","195","3495","3483","29.04","28.08","44.25","44.56","",""
"4/20/2022 11:00","6.2","492","103","17.0199","44.45","0.3216","183","3439","3436","28.84","31","44.63","44.92","",""
